Year,Month,Weekday,State,NumOfAccidents
2018,10,Wednesday,IA,22
2018,10,Wednesday,ID,9
2018,10,Wednesday,IL,591
2018,10,Wednesday,IN,341
2018,10,Wednesday,KS,38
2018,10,Wednesday,KY,157
2018,10,Wednesday,LA,338
2018,10,Wednesday,MA,218
2018,10,Wednesday,MD,235
2018,10,Wednesday,ME,9
2018,10,Wednesday,MI,369
2018,10,Wednesday,MN,390
2018,10,Wednesday,MO,181
2018,10,Wednesday,MS,43
2018,10,Wednesday,NC,1132
2018,10,Wednesday,NE,108
2018,10,Wednesday,NH,41
2018,10,Wednesday,NJ,268
2018,10,Wednesday,NM,37
2018,10,Wednesday,NV,49
2018,10,Wednesday,NY,799
2018,10,Wednesday,OH,558
2018,10,Wednesday,OK,358
2018,10,Wednesday,OR,500
2018,10,Wednesday,PA,464
2018,10,Wednesday,RI,75
2018,10,Wednesday,SC,1033
2018,10,Wednesday,TN,525
2018,10,Wednesday,TX,1712
2018,10,Wednesday,UT,204
2018,10,Wednesday,VA,734
2018,10,Wednesday,VT,1
2018,10,Wednesday,WA,237
2018,10,Wednesday,WI,81
2018,10,Wednesday,WV,22
2018,10,Wednesday,WY,1
2018,11,Friday,AL,403
2018,11,Friday,AR,16
2018,11,Friday,AZ,481
2018,11,Friday,CA,2279
2018,11,Friday,CO,297
2018,11,Friday,CT,140
2018,11,Friday,DC,8
2018,11,Friday,DE,26
2018,11,Friday,FL,1237
2018,11,Friday,GA,505
2018,11,Friday,IA,56
2018,11,Friday,ID,7
2018,11,Friday,IL,448
2018,11,Friday,IN,114
2018,11,Friday,KS,37
2018,11,Friday,KY,109
2018,11,Friday,LA,358
2018,11,Friday,MA,227
2018,11,Friday,MD,165
2018,11,Friday,ME,15
2018,11,Friday,MI,419
2018,11,Friday,MN,416
2018,11,Friday,MO,208
2018,11,Friday,MS,49
2018,11,Friday,NC,999
2018,11,Friday,NE,104
2018,11,Friday,NH,70
2018,11,Friday,NJ,278
2018,11,Friday,NM,44
2018,11,Friday,NV,51
2018,11,Friday,NY,967
2018,11,Friday,OH,489
2018,11,Friday,OK,457
2018,11,Friday,OR,873
2018,11,Friday,PA,446
2018,11,Friday,RI,89
2018,11,Friday,SC,1001
2018,11,Friday,TN,506
2018,11,Friday,TX,1585
2018,11,Friday,UT,286
2018,11,Friday,VA,570
2018,11,Friday,VT,11
2018,11,Friday,WA,318
2018,11,Friday,WI,203
2018,11,Friday,WV,35
2018,11,Friday,WY,2
2018,11,Monday,AL,307
2018,11,Monday,AR,8
2018,11,Monday,AZ,395
2018,11,Monday,CA,2065
2018,11,Monday,CO,296
2018,11,Monday,CT,101
2018,11,Monday,DC,10
2018,11,Monday,DE,27
2018,11,Monday,FL,1043
2018,11,Monday,GA,374
2018,11,Monday,IA,38
2018,11,Monday,ID,4
2018,11,Monday,IL,506
2018,11,Monday,IN,96
2018,11,Monday,KS,103
2018,11,Monday,KY,120
2018,11,Monday,LA,283
2018,11,Monday,MA,171
2018,11,Monday,MD,174
2018,11,Monday,ME,9
2018,11,Monday,MI,376
2018,11,Monday,MN,266
2018,11,Monday,MO,225
2018,11,Monday,MS,43
2018,11,Monday,MT,2
2018,11,Monday,NC,844
2018,11,Monday,NE,89
2018,11,Monday,NH,70
2018,11,Monday,NJ,240
2018,11,Monday,NM,35
2018,11,Monday,NV,51
2018,11,Monday,NY,672
2018,11,Monday,OH,419
2018,11,Monday,OK,307
2018,11,Monday,OR,531
2018,11,Monday,PA,312
2018,11,Monday,RI,36
2018,11,Monday,SC,857
2018,11,Monday,TN,436
2018,11,Monday,TX,1300
2018,11,Monday,UT,158
2018,11,Monday,VA,577
2018,11,Monday,VT,5
2018,11,Monday,WA,262
2018,11,Monday,WI,111
2018,11,Monday,WV,18
2018,11,Monday,WY,2
2018,11,Saturday,AL,57
2018,11,Saturday,AR,3
2018,11,Saturday,AZ,93
2018,11,Saturday,CA,888
2018,11,Saturday,CO,124
2018,11,Saturday,CT,34
2018,11,Saturday,DC,3
2018,11,Saturday,DE,4
2018,11,Saturday,FL,287
2018,11,Saturday,GA,192
2018,11,Saturday,IA,8
2018,11,Saturday,ID,4
2018,11,Saturday,IL,85
2018,11,Saturday,IN,17
2018,11,Saturday,KS,13
2018,11,Saturday,KY,60
2018,11,Saturday,LA,75
2018,11,Saturday,MA,14
2018,11,Saturday,MD,60
2018,11,Saturday,ME,7
2018,11,Saturday,MI,161
2018,11,Saturday,MN,74
2018,11,Saturday,MO,39
2018,11,Saturday,MS,6
2018,11,Saturday,MT,4
2018,11,Saturday,NC,228
2018,11,Saturday,ND,1
2018,11,Saturday,NE,16
2018,11,Saturday,NH,10
2018,11,Saturday,NJ,97
2018,11,Saturday,NM,17
2018,11,Saturday,NV,5
2018,11,Saturday,NY,185
2018,11,Saturday,OH,78
2018,11,Saturday,OK,22
2018,11,Saturday,OR,440
2018,11,Saturday,PA,126
2018,11,Saturday,RI,24
2018,11,Saturday,SC,84
2018,11,Saturday,SD,1
2018,11,Saturday,TN,48
2018,11,Saturday,TX,339
2018,11,Saturday,UT,184
2018,11,Saturday,VA,130
2018,11,Saturday,WA,125
2018,11,Saturday,WI,39
2018,11,Saturday,WV,5
2018,11,Saturday,WY,1
2018,11,Sunday,AL,64
2018,11,Sunday,AR,9
2018,11,Sunday,AZ,100
2018,11,Sunday,CA,781
2018,11,Sunday,CO,121
2018,11,Sunday,CT,25
2018,11,Sunday,DE,3
2018,11,Sunday,FL,247
2018,11,Sunday,GA,138
2018,11,Sunday,IA,10
2018,11,Sunday,ID,5
2018,11,Sunday,IL,82
2018,11,Sunday,IN,26
2018,11,Sunday,KS,25
2018,11,Sunday,KY,30
2018,11,Sunday,LA,93
2018,11,Sunday,MA,5
2018,11,Sunday,MD,93
2018,11,Sunday,ME,6
2018,11,Sunday,MI,115
2018,11,Sunday,MN,72
2018,11,Sunday,MO,53
2018,11,Sunday,MS,11
2018,11,Sunday,NC,98
2018,11,Sunday,NE,12
2018,11,Sunday,NH,6
2018,11,Sunday,NJ,84
2018,11,Sunday,NM,15
2018,11,Sunday,NV,6
2018,11,Sunday,NY,211
2018,11,Sunday,OH,70
2018,11,Sunday,OK,45
2018,11,Sunday,OR,373
2018,11,Sunday,PA,122
2018,11,Sunday,RI,16
2018,11,Sunday,SC,142
2018,11,Sunday,SD,1
2018,11,Sunday,TN,102
2018,11,Sunday,TX,387
2018,11,Sunday,UT,58
2018,11,Sunday,VA,162
2018,11,Sunday,WA,86
2018,11,Sunday,WI,47
2018,11,Sunday,WV,3
2018,11,Sunday,WY,59
2018,11,Thursday,AL,260
2018,11,Thursday,AR,18
2018,11,Thursday,AZ,340
2018,11,Thursday,CA,2189
2018,11,Thursday,CO,169
2018,11,Thursday,CT,71
2018,11,Thursday,DC,5
2018,11,Thursday,DE,16
2018,11,Thursday,FL,864
2018,11,Thursday,GA,354
2018,11,Thursday,IA,24
2018,11,Thursday,IL,370
2018,11,Thursday,IN,94
2018,11,Thursday,KS,38
2018,11,Thursday,KY,79
2018,11,Thursday,LA,200
2018,11,Thursday,MA,135
2018,11,Thursday,MD,191
2018,11,Thursday,ME,9
2018,11,Thursday,MI,232
2018,11,Thursday,MN,351
2018,11,Thursday,MO,162
2018,11,Thursday,MS,28
2018,11,Thursday,MT,2
2018,11,Thursday,NC,670
2018,11,Thursday,NE,87
2018,11,Thursday,NH,37
2018,11,Thursday,NJ,258
2018,11,Thursday,NM,42
2018,11,Thursday,NV,37
2018,11,Thursday,NY,494
2018,11,Thursday,OH,298
2018,11,Thursday,OK,310
2018,11,Thursday,OR,546
2018,11,Thursday,PA,234
2018,11,Thursday,RI,30
2018,11,Thursday,SC,623
2018,11,Thursday,TN,323
2018,11,Thursday,TX,1168
2018,11,Thursday,UT,266
2018,11,Thursday,VA,497
2018,11,Thursday,VT,3
2018,11,Thursday,WA,218
2018,11,Thursday,WI,56
2018,11,Thursday,WV,23
2018,11,Thursday,WY,1
2018,11,Tuesday,AL,289
2018,11,Tuesday,AR,14
2018,11,Tuesday,AZ,439
2018,11,Tuesday,CA,2072
2018,11,Tuesday,CO,244
2018,11,Tuesday,CT,113
2018,11,Tuesday,DC,14
2018,11,Tuesday,DE,31
2018,11,Tuesday,FL,1014
2018,11,Tuesday,GA,400
2018,11,Tuesday,IA,51
2018,11,Tuesday,ID,5
2018,11,Tuesday,IL,457
2018,11,Tuesday,IN,96
2018,11,Tuesday,KS,31
2018,11,Tuesday,KY,143
2018,11,Tuesday,LA,295
2018,11,Tuesday,MA,192
2018,11,Tuesday,MD,215
2018,11,Tuesday,ME,19
2018,11,Tuesday,MI,401
2018,11,Tuesday,MN,328
2018,11,Tuesday,MO,134
2018,11,Tuesday,MS,50
2018,11,Tuesday,NC,925
2018,11,Tuesday,NE,87
2018,11,Tuesday,NH,97
2018,11,Tuesday,NJ,304
2018,11,Tuesday,NM,26
2018,11,Tuesday,NV,45
2018,11,Tuesday,NY,758
2018,11,Tuesday,OH,454
2018,11,Tuesday,OK,383
2018,11,Tuesday,OR,503
2018,11,Tuesday,PA,473
2018,11,Tuesday,RI,60
2018,11,Tuesday,SC,814
2018,11,Tuesday,TN,426
2018,11,Tuesday,TX,1386
2018,11,Tuesday,UT,230
2018,11,Tuesday,VA,613
2018,11,Tuesday,VT,7
2018,11,Tuesday,WA,196
2018,11,Tuesday,WI,109
2018,11,Tuesday,WV,9
2018,11,Tuesday,WY,5
2018,11,Wednesday,AL,338
2018,11,Wednesday,AR,27
2018,11,Wednesday,AZ,405
2018,11,Wednesday,CA,2203
2018,11,Wednesday,CO,280
2018,11,Wednesday,CT,110
2018,11,Wednesday,DC,13
2018,11,Wednesday,DE,35
2018,11,Wednesday,FL,1009
2018,11,Wednesday,GA,369
2018,11,Wednesday,IA,41
2018,11,Wednesday,ID,3
2018,11,Wednesday,IL,302
2018,11,Wednesday,IN,96
2018,11,Wednesday,KS,26
2018,11,Wednesday,KY,132
2018,11,Wednesday,LA,252
2018,11,Wednesday,MA,197
2018,11,Wednesday,MD,199
2018,11,Wednesday,ME,14
2018,11,Wednesday,MI,224
2018,11,Wednesday,MN,370
2018,11,Wednesday,MO,126
2018,11,Wednesday,MS,50
2018,11,Wednesday,NC,898
2018,11,Wednesday,NE,71
2018,11,Wednesday,NH,32
2018,11,Wednesday,NJ,199
2018,11,Wednesday,NM,38
2018,11,Wednesday,NV,55
2018,11,Wednesday,NY,781
2018,11,Wednesday,OH,356
2018,11,Wednesday,OK,337
2018,11,Wednesday,OR,536
2018,11,Wednesday,PA,317
2018,11,Wednesday,RI,67
2018,11,Wednesday,SC,762
2018,11,Wednesday,TN,411
2018,11,Wednesday,TX,1393
2018,11,Wednesday,UT,275
2018,11,Wednesday,VA,457
2018,11,Wednesday,VT,1
2018,11,Wednesday,WA,269
2018,11,Wednesday,WI,101
2018,11,Wednesday,WV,12
2018,11,Wednesday,WY,1
2018,12,Friday,AL,355
2018,12,Friday,AR,10
2018,12,Friday,AZ,377
2018,12,Friday,CA,1259
2018,12,Friday,CO,244
2018,12,Friday,CT,94
2018,12,Friday,DC,19
2018,12,Friday,DE,36
2018,12,Friday,FL,1091
2018,12,Friday,GA,492
2018,12,Friday,IA,55
2018,12,Friday,ID,2
2018,12,Friday,IL,264
2018,12,Friday,IN,128
2018,12,Friday,KS,16
2018,12,Friday,KY,102
2018,12,Friday,LA,281
2018,12,Friday,MA,138
2018,12,Friday,MD,151
2018,12,Friday,ME,14
2018,12,Friday,MI,286
2018,12,Friday,MN,355
2018,12,Friday,MO,110
2018,12,Friday,MS,49
2018,12,Friday,NC,866
2018,12,Friday,NE,87
2018,12,Friday,NH,52
2018,12,Friday,NJ,262
2018,12,Friday,NM,28
2018,12,Friday,NV,46
2018,12,Friday,NY,485
2018,12,Friday,OH,287
2018,12,Friday,OK,340
2018,12,Friday,OR,618
2018,12,Friday,PA,330
2018,12,Friday,RI,38
2018,12,Friday,SC,901
2018,12,Friday,TN,332
2018,12,Friday,TX,1309
2018,12,Friday,UT,297
2018,12,Friday,VA,475
2018,12,Friday,VT,3
2018,12,Friday,WA,232
2018,12,Friday,WI,89
2018,12,Friday,WV,23
2018,12,Monday,AL,346
2018,12,Monday,AR,11
2018,12,Monday,AZ,373
2018,12,Monday,CA,1556
2018,12,Monday,CO,254
2018,12,Monday,CT,81
2018,12,Monday,DC,14
2018,12,Monday,DE,39
2018,12,Monday,FL,973
2018,12,Monday,GA,370
2018,12,Monday,IA,38
2018,12,Monday,ID,4
2018,12,Monday,IL,380
2018,12,Monday,IN,135
2018,12,Monday,KS,64
2018,12,Monday,KY,142
2018,12,Monday,LA,305
2018,12,Monday,MA,148
2018,12,Monday,MD,185
2018,12,Monday,ME,14
2018,12,Monday,MI,301
2018,12,Monday,MN,321
2018,12,Monday,MO,168
2018,12,Monday,MS,54
2018,12,Monday,MT,4
2018,12,Monday,NC,949
2018,12,Monday,NE,122
2018,12,Monday,NH,52
2018,12,Monday,NJ,221
2018,12,Monday,NM,32
2018,12,Monday,NV,51
2018,12,Monday,NY,638
2018,12,Monday,OH,322
2018,12,Monday,OK,388
2018,12,Monday,OR,702
2018,12,Monday,PA,356
2018,12,Monday,RI,46
2018,12,Monday,SC,947
2018,12,Monday,SD,1
2018,12,Monday,TN,364
2018,12,Monday,TX,1584
2018,12,Monday,UT,331
2018,12,Monday,VA,590
2018,12,Monday,VT,4
2018,12,Monday,WA,310
2018,12,Monday,WI,105
2018,12,Monday,WV,11
2018,12,Saturday,AL,101
2018,12,Saturday,AR,11
2018,12,Saturday,AZ,156
2018,12,Saturday,CA,565
2018,12,Saturday,CO,129
2018,12,Saturday,CT,51
2018,12,Saturday,DE,9
2018,12,Saturday,FL,399
2018,12,Saturday,GA,240
2018,12,Saturday,IA,13
2018,12,Saturday,ID,3
2018,12,Saturday,IL,75
2018,12,Saturday,IN,42
2018,12,Saturday,KS,6
2018,12,Saturday,KY,44
2018,12,Saturday,LA,43
2018,12,Saturday,MA,15
2018,12,Saturday,MD,104
2018,12,Saturday,ME,2
2018,12,Saturday,MI,78
2018,12,Saturday,MN,165
2018,12,Saturday,MO,45
2018,12,Saturday,MS,18
2018,12,Saturday,NC,261
2018,12,Saturday,NE,15
2018,12,Saturday,NH,8
2018,12,Saturday,NJ,112
2018,12,Saturday,NM,19
2018,12,Saturday,NV,9
2018,12,Saturday,NY,209
2018,12,Saturday,OH,88
2018,12,Saturday,OK,36
2018,12,Saturday,OR,581
2018,12,Saturday,PA,124
2018,12,Saturday,RI,21
2018,12,Saturday,SC,197
2018,12,Saturday,TN,106
2018,12,Saturday,TX,338
2018,12,Saturday,UT,241
2018,12,Saturday,VA,185
2018,12,Saturday,VT,2
2018,12,Saturday,WA,157
2018,12,Saturday,WI,26
2018,12,Saturday,WV,5
2018,12,Saturday,WY,3
2018,12,Sunday,AL,58
2018,12,Sunday,AR,2
2018,12,Sunday,AZ,111
2018,12,Sunday,CA,478
2018,12,Sunday,CO,88
2018,12,Sunday,CT,46
2018,12,Sunday,DC,7
2018,12,Sunday,DE,9
2018,12,Sunday,FL,324
2018,12,Sunday,GA,273
2018,12,Sunday,IA,11
2018,12,Sunday,ID,2
2018,12,Sunday,IL,43
2018,12,Sunday,IN,26
2018,12,Sunday,KS,4
2018,12,Sunday,KY,16
2018,12,Sunday,LA,45
2018,12,Sunday,MA,17
2018,12,Sunday,MD,76
2018,12,Sunday,ME,5
2018,12,Sunday,MI,121
2018,12,Sunday,MN,127
2018,12,Sunday,MO,33
2018,12,Sunday,MT,2
2018,12,Sunday,NC,78
2018,12,Sunday,NE,16
2018,12,Sunday,NH,14
2018,12,Sunday,NJ,107
2018,12,Sunday,NM,9
2018,12,Sunday,NV,3
2018,12,Sunday,NY,306
2018,12,Sunday,OH,54
2018,12,Sunday,OK,18
2018,12,Sunday,OR,570
2018,12,Sunday,PA,96
2018,12,Sunday,RI,14
2018,12,Sunday,SC,144
2018,12,Sunday,SD,1
2018,12,Sunday,TN,73
2018,12,Sunday,TX,220
2018,12,Sunday,UT,282
2018,12,Sunday,VA,197
2018,12,Sunday,VT,3
2018,12,Sunday,WA,147
2018,12,Sunday,WI,30
2018,12,Sunday,WV,2
2018,12,Thursday,AL,309
2018,12,Thursday,AR,25
2018,12,Thursday,AZ,297
2018,12,Thursday,CA,1459
2018,12,Thursday,CO,174
2018,12,Thursday,CT,74
2018,12,Thursday,DC,9
2018,12,Thursday,DE,23
2018,12,Thursday,FL,896
2018,12,Thursday,GA,272
2018,12,Thursday,IA,31
2018,12,Thursday,ID,5
2018,12,Thursday,IL,259
2018,12,Thursday,IN,122
2018,12,Thursday,KS,17
2018,12,Thursday,KY,86
2018,12,Thursday,LA,292
2018,12,Thursday,MA,104
2018,12,Thursday,MD,100
2018,12,Thursday,ME,6
2018,12,Thursday,MI,224
2018,12,Thursday,MN,354
2018,12,Thursday,MO,108
2018,12,Thursday,MS,56
2018,12,Thursday,NC,671
2018,12,Thursday,NE,77
2018,12,Thursday,NH,35
2018,12,Thursday,NJ,187
2018,12,Thursday,NM,23
2018,12,Thursday,NV,30
2018,12,Thursday,NY,471
2018,12,Thursday,OH,262
2018,12,Thursday,OK,332
2018,12,Thursday,OR,543
2018,12,Thursday,PA,214
2018,12,Thursday,RI,24
2018,12,Thursday,SC,633
2018,12,Thursday,SD,1
2018,12,Thursday,TN,316
2018,12,Thursday,TX,1193
2018,12,Thursday,UT,504
2018,12,Thursday,VA,426
2018,12,Thursday,VT,4
2018,12,Thursday,WA,225
2018,12,Thursday,WI,62
2018,12,Thursday,WV,14
2018,12,Thursday,WY,2
2018,12,Tuesday,AL,239
2018,12,Tuesday,AR,6
2018,12,Tuesday,AZ,327
2018,12,Tuesday,CA,1022
2018,12,Tuesday,CO,214
2018,12,Tuesday,CT,93
2018,12,Tuesday,DC,12
2018,12,Tuesday,DE,20
2018,12,Tuesday,FL,750
2018,12,Tuesday,GA,217
2018,12,Tuesday,IA,31
2018,12,Tuesday,ID,8
2018,12,Tuesday,IL,228
2018,12,Tuesday,IN,132
2018,12,Tuesday,KS,27
2018,12,Tuesday,KY,78
2018,12,Tuesday,LA,287
2018,12,Tuesday,MA,118
2018,12,Tuesday,MD,127
2018,12,Tuesday,ME,4
2018,12,Tuesday,MI,182
2018,12,Tuesday,MN,238
2018,12,Tuesday,MO,100
2018,12,Tuesday,MS,35
2018,12,Tuesday,MT,4
2018,12,Tuesday,NC,735
2018,12,Tuesday,NE,97
2018,12,Tuesday,NH,21
2018,12,Tuesday,NJ,124
2018,12,Tuesday,NM,29
2018,12,Tuesday,NV,70
2018,12,Tuesday,NY,343
2018,12,Tuesday,OH,237
2018,12,Tuesday,OK,263
2018,12,Tuesday,OR,642
2018,12,Tuesday,PA,227
2018,12,Tuesday,RI,48
2018,12,Tuesday,SC,620
2018,12,Tuesday,TN,289
2018,12,Tuesday,TX,1137
2018,12,Tuesday,UT,347
2018,12,Tuesday,VA,430
2018,12,Tuesday,VT,4
2018,12,Tuesday,WA,259
2018,12,Tuesday,WI,68
2018,12,Tuesday,WV,10
2018,12,Tuesday,WY,3
2018,12,Wednesday,AL,244
2018,12,Wednesday,AR,15
2018,12,Wednesday,AZ,266
2018,12,Wednesday,CA,1243
2018,12,Wednesday,CO,199
2018,12,Wednesday,CT,70
2018,12,Wednesday,DC,8
2018,12,Wednesday,DE,29
2018,12,Wednesday,FL,871
2018,12,Wednesday,GA,338
2018,12,Wednesday,IA,36
2018,12,Wednesday,ID,6
2018,12,Wednesday,IL,254
2018,12,Wednesday,IN,136
2018,12,Wednesday,KS,21
2018,12,Wednesday,KY,86
2018,12,Wednesday,LA,212
2018,12,Wednesday,MA,161
2018,12,Wednesday,MD,170
2018,12,Wednesday,ME,6
2018,12,Wednesday,MI,264
2018,12,Wednesday,MN,337
2018,12,Wednesday,MO,85
2018,12,Wednesday,MS,35
2018,12,Wednesday,MT,4
2018,12,Wednesday,NC,633
2018,12,Wednesday,NE,90
2018,12,Wednesday,NH,14
2018,12,Wednesday,NJ,175
2018,12,Wednesday,NM,24
2018,12,Wednesday,NV,48
2018,12,Wednesday,NY,525
2018,12,Wednesday,OH,303
2018,12,Wednesday,OK,191
2018,12,Wednesday,OR,518
2018,12,Wednesday,PA,271
2018,12,Wednesday,RI,33
2018,12,Wednesday,SC,641
2018,12,Wednesday,TN,279
2018,12,Wednesday,TX,1231
2018,12,Wednesday,UT,584
2018,12,Wednesday,VA,374
2018,12,Wednesday,VT,2
2018,12,Wednesday,WA,222
2018,12,Wednesday,WI,84
2018,12,Wednesday,WV,10
2018,12,Wednesday,WY,8
2016,1,Thursday,All,7
2016,2,Friday,All,117
2016,2,Monday,All,213
2016,2,Saturday,All,24
2016,2,Sunday,All,27
2016,2,Thursday,All,217
2016,2,Tuesday,All,201
2016,2,Wednesday,All,186
2016,3,Friday,All,676
2016,3,Monday,All,787
2016,3,Saturday,All,279
2016,3,Sunday,All,283
2016,3,Thursday,All,1689
2016,3,Tuesday,All,957
2016,3,Wednesday,All,1658
2016,4,Friday,All,3274
2016,4,Monday,All,3196
2016,4,Saturday,All,797
2016,4,Sunday,All,955
2016,4,Thursday,All,3389
2016,4,Tuesday,All,3284
2016,4,Wednesday,All,3193
2016,5,Friday,All,2114
2016,5,Monday,All,3186
2016,5,Saturday,All,734
2016,5,Sunday,All,761
2016,5,Thursday,All,3373
2016,5,Tuesday,All,3973
2016,5,Wednesday,All,3469
2016,6,Friday,All,4644
2016,6,Monday,All,4435
2016,6,Saturday,All,1502
2016,6,Sunday,All,1479
2016,6,Thursday,All,6852
2016,6,Tuesday,All,5424
2016,6,Wednesday,All,6191
2016,7,Friday,All,9292
2016,7,Monday,All,6672
2016,7,Saturday,All,2735
2016,7,Sunday,All,2210
2016,7,Thursday,All,8400
2016,7,Tuesday,All,8251
2016,7,Wednesday,All,8199
2016,8,Friday,All,9467
2016,8,Monday,All,11372
2016,8,Saturday,All,2700
2016,8,Sunday,All,2532
2016,8,Thursday,All,8393
2016,8,Tuesday,All,11332
2016,8,Wednesday,All,10629
2016,9,Friday,All,11710
2016,9,Monday,All,7721
2016,9,Saturday,All,2618
2016,9,Sunday,All,2229
2016,9,Thursday,All,11850
2016,9,Tuesday,All,9397
2016,9,Wednesday,All,9139
2016,10,Friday,All,7982
2016,10,Monday,All,11458
2016,10,Saturday,All,3137
2016,10,Sunday,All,2963
2016,10,Thursday,All,9215
2016,10,Tuesday,All,10501
2016,10,Wednesday,All,10372
2016,11,Friday,All,9688
2016,11,Monday,All,11174
2016,11,Saturday,All,2892
2016,11,Sunday,All,3133
2016,11,Thursday,All,9616
2016,11,Tuesday,All,14550
2016,11,Wednesday,All,13958
2016,12,Friday,All,12842
2016,12,Monday,All,8546
2016,12,Saturday,All,3595
2016,12,Sunday,All,2633
2016,12,Thursday,All,12741
2016,12,Tuesday,All,9779
2016,12,Wednesday,All,9432
2017,1,Friday,All,9618
2017,1,Monday,All,9754
2017,1,Saturday,All,2715
2017,1,Sunday,All,2492
2017,1,Thursday,All,9789
2017,1,Tuesday,All,12650
2017,1,Wednesday,All,8663
2017,2,Friday,All,9743
2017,2,Monday,All,8337
2017,2,Saturday,All,2781
2017,2,Sunday,All,2693
2017,2,Thursday,All,9487
2017,2,Tuesday,All,9279
2017,2,Wednesday,All,9321
2017,3,Friday,All,11608
2017,3,Monday,All,8966
2017,3,Saturday,All,3225
2017,3,Sunday,All,2800
2017,3,Thursday,All,10774
2017,3,Tuesday,All,8972
2017,3,Wednesday,All,10940
2017,4,Friday,All,8438
2017,4,Monday,All,8176
2017,4,Saturday,All,3468
2017,4,Sunday,All,2977
2017,4,Thursday,All,8496
2017,4,Tuesday,All,8058
2017,4,Wednesday,All,8475
2017,5,Friday,All,6926
2017,5,Monday,All,8457
2017,5,Saturday,All,2140
2017,5,Sunday,All,2005
2017,5,Thursday,All,6772
2017,5,Tuesday,All,7429
2017,5,Wednesday,All,7378
2017,6,Friday,All,9503
2017,6,Monday,All,7271
2017,6,Saturday,All,2732
2017,6,Sunday,All,2589
2017,6,Thursday,All,8949
2017,6,Tuesday,All,7713
2017,6,Wednesday,All,7464
2017,7,Friday,All,8861
2017,7,Monday,All,7106
2017,7,Saturday,All,2899
2017,7,Sunday,All,2611
2017,7,Thursday,All,8239
2017,7,Tuesday,All,6085
2017,7,Wednesday,All,7425
2017,8,Friday,All,13417
2017,8,Monday,All,12706
2017,8,Saturday,All,2791
2017,8,Sunday,All,2608
2017,8,Thursday,All,16541
2017,8,Tuesday,All,16616
2017,8,Wednesday,All,16193
2017,9,Friday,All,17866
2017,9,Monday,All,11589
2017,9,Saturday,All,3634
2017,9,Sunday,All,2605
2017,9,Thursday,All,13820
2017,9,Tuesday,All,13521
2017,9,Wednesday,All,13787
2017,10,Friday,All,12033
2017,10,Monday,All,15320
2017,10,Saturday,All,2909
2017,10,Sunday,All,3361
2017,10,Thursday,All,12738
2017,10,Tuesday,All,15774
2017,10,Wednesday,All,12769
2017,11,Friday,All,9997
2017,11,Monday,All,12431
2017,11,Saturday,All,2920
2017,11,Sunday,All,2748
2017,11,Thursday,All,14205
2017,11,Tuesday,All,12236
2017,11,Wednesday,All,15534
2017,12,Friday,All,16350
2017,12,Monday,All,10771
2017,12,Saturday,All,3727
2017,12,Sunday,All,2839
2017,12,Thursday,All,12824
2017,12,Tuesday,All,11679
2017,12,Wednesday,All,13382
2018,1,Friday,All,11440
2018,1,Monday,All,13446
2018,1,Saturday,All,3076
2018,1,Sunday,All,2667
2018,1,Thursday,All,11656
2018,1,Tuesday,All,16551
2018,1,Wednesday,All,16163
2018,2,Friday,All,13532
2018,2,Monday,All,12519
2018,2,Saturday,All,3679
2018,2,Sunday,All,3413
2018,2,Thursday,All,12738
2018,2,Tuesday,All,13183
2018,2,Wednesday,All,12399
2018,3,Friday,All,15603
2018,3,Monday,All,12216
2018,3,Saturday,All,4427
2018,3,Sunday,All,3092
2018,3,Thursday,All,14857
2018,3,Tuesday,All,13116
2018,3,Wednesday,All,11106
2018,4,Friday,All,12167
2018,4,Monday,All,15522
2018,4,Saturday,All,3490
2018,4,Sunday,All,3669
2018,4,Thursday,All,12471
2018,4,Tuesday,All,12487
2018,4,Wednesday,All,12783
2018,5,Friday,All,12587
2018,5,Monday,All,10752
2018,5,Saturday,All,3482
2018,5,Sunday,All,3182
2018,5,Thursday,All,15509
2018,5,Tuesday,All,15302
2018,5,Wednesday,All,15663
2018,6,Friday,All,14007
2018,6,Monday,All,11368
2018,6,Saturday,All,4798
2018,6,Sunday,All,3311
2018,6,Thursday,All,11356
2018,6,Tuesday,All,11363
2018,6,Wednesday,All,11584
2018,7,Friday,All,10804
2018,7,Monday,All,13605
2018,7,Saturday,All,3351
2018,7,Sunday,All,3266
2018,7,Thursday,All,10914
2018,7,Tuesday,All,13950
2018,7,Wednesday,All,9857
2018,8,Friday,All,15076
2018,8,Monday,All,11567
2018,8,Saturday,All,3842
2018,8,Sunday,All,3369
2018,8,Thursday,All,15366
2018,8,Tuesday,All,11831
2018,8,Wednesday,All,15330
2018,9,Friday,All,13079
2018,9,Monday,All,11075
2018,9,Saturday,All,4987
2018,9,Sunday,All,4247
2018,9,Thursday,All,13182
2018,9,Tuesday,All,13527
2018,9,Wednesday,All,13186
2018,10,Friday,All,14474
2018,10,Monday,All,16998
2018,10,Saturday,All,4167
2018,10,Sunday,All,3545
2018,10,Thursday,All,12137
2018,10,Tuesday,All,18095
2018,10,Wednesday,All,17774
2018,11,Friday,All,17404
2018,11,Monday,All,14374
2018,11,Saturday,All,4517
2018,11,Sunday,All,4219
2018,11,Thursday,All,12422
2018,11,Tuesday,All,14957
2018,11,Wednesday,All,14190
2018,12,Friday,All,13028
2018,12,Monday,All,14406
2018,12,Saturday,All,5057
