Start_Lat,Start_Lng
33.743267,-84.368134
33.754593,-84.402802
33.793468,-84.386986
33.831833,-84.426376
33.813068,-84.470886
33.722115,-84.394592
33.916042,-84.406998
33.744976,-84.390343
33.765224,-84.521873
33.799488,-84.391922
33.919712,-84.295738
33.817097,-84.366783
33.857189,-84.348969
33.745064,-84.389763
33.722015,-84.395058
33.616844,-84.438622
33.632915,-84.401512
33.619495,-84.461143
33.690125,-84.500153
33.692108,-84.490196
33.613903,-84.486694
33.864307,-84.479675
33.754314,-84.372139
33.763954,-84.371956
33.77412,-84.333458
33.853611,-84.359573
33.821548,-84.359383
33.986671,-84.33979
33.890293,-84.460991
33.752926,-84.506042
33.745556,-84.349213
33.745556,-84.349213
33.745747,-84.388893
33.85334,-84.381569
33.826607,-84.387466
33.774548,-84.363701
33.781494,-84.38781
33.766376,-84.527321
33.767864,-84.389114
33.913116,-84.286316
33.885494,-84.251686
33.89185,-84.259369
33.864422,-84.288765
33.750488,-84.44416
33.902916,-84.274139
33.690281,-84.496231
33.821548,-84.359383
33.901691,-84.473511
33.748798,-84.38414
33.760445,-84.379524
33.837074,-84.381424
33.758179,-84.34922
33.743267,-84.368134
33.8237,-84.351959
33.722115,-84.394592
33.900967,-84.270439
33.833157,-84.383698
33.776333,-84.387291
33.878784,-84.272743
33.89185,-84.259369
33.781532,-84.390869
33.754314,-84.372139
33.904228,-84.475143
33.754593,-84.402802
33.827587,-84.387466
33.77129,-84.390472
33.850418,-84.361984
33.80674,-84.393867
33.722965,-84.502815
33.757103,-84.468964
33.878784,-84.272743
33.913116,-84.286316
33.786896,-84.493134
33.798077,-84.393204
33.681126,-84.398689
33.796211,-84.393692
33.722115,-84.394592
33.852295,-84.369659
33.891659,-84.259125
33.911171,-84.357475
33.744976,-84.390343
33.890293,-84.460991
33.744717,-84.389481
33.920391,-84.314781
33.652248,-84.367104
33.584824,-84.513527
33.652248,-84.367104
33.744877,-84.399071
33.84063,-84.376534
33.772301,-84.348999
33.832123,-84.335274
33.796211,-84.393692
33.750374,-84.381416
33.796211,-84.393692
33.744976,-84.390343
33.842838,-84.362961
33.850418,-84.361984
33.747089,-84.387154
33.747089,-84.387154
33.7369,-84.391853
33.864422,-84.288765
33.730183,-84.392754
33.744511,-84.399605
33.780766,-84.384079
33.913025,-84.28537
33.759335,-84.37207
33.802696,-84.490601
33.918606,-84.357941
33.74424,-84.387733
33.767666,-84.388908
33.70237,-84.476158
33.736069,-84.408134
33.865131,-84.43956
33.757103,-84.468964
33.744976,-84.390343
33.801258,-84.367508
33.767525,-84.3815
33.786709,-84.391312
33.838276,-84.40799
33.853611,-84.359573
33.861198,-84.38044
33.772488,-84.381775
33.81588,-84.366615
33.744976,-84.390343
33.781528,-84.391205
33.773792,-84.370598
33.852024,-84.369621
33.786896,-84.493134
33.750885,-84.444901
33.681293,-84.407715
33.661068,-84.497757
33.692108,-84.490196
33.681126,-84.398689
33.63229,-84.407814
33.852024,-84.369621
33.805599,-84.413155
33.745556,-84.349213
33.744648,-84.390694
33.743267,-84.368134
33.754593,-84.402802
33.745556,-84.349213
33.799355,-84.488449
33.765018,-84.493874
33.730183,-84.392754
33.900967,-84.270439
33.786568,-84.391312
33.796211,-84.393692
33.741344,-84.349258
33.837536,-84.368294
33.915836,-84.407066
33.736397,-84.391861
33.794338,-84.391586
33.885494,-84.251686
33.808521,-84.377617
33.918591,-84.336838
33.767368,-84.388687
33.804977,-84.413017
33.788284,-84.390976
33.823975,-84.352066
33.912128,-84.378929
33.890282,-84.458275
33.911934,-84.357536
33.636292,-84.49218
33.690125,-84.500153
33.61673,-84.487503
33.69104,-84.402016
33.652248,-84.367104
33.920391,-84.314972
33.781532,-84.390869
33.881222,-84.453125
33.913116,-84.286316
33.9039,-84.436455
33.786728,-84.391312
33.722965,-84.502815
33.914009,-84.351822
33.722965,-84.502815
33.74649,-84.430565
33.81588,-84.366615
33.810081,-84.392822
33.7369,-84.391853
33.852409,-84.380623
33.763969,-84.384048
33.851654,-84.360901
33.819386,-84.360939
33.743267,-84.368134
33.918022,-84.338676
33.844006,-84.371536
33.746387,-84.347847
33.895813,-84.252571
33.852024,-84.369621
33.743401,-84.358208
33.744511,-84.399605
33.758179,-84.34922
33.881046,-84.270882
33.863136,-84.437767
33.743694,-84.401367
33.822479,-84.357925
33.801102,-84.489426
33.722534,-84.462761
33.775162,-84.341553
33.849556,-84.376755
33.74242,-84.330803
33.77129,-84.390472
33.771263,-84.380356
33.689346,-84.400719
33.652248,-84.367104
33.681328,-84.411522
33.690125,-84.500153
33.652248,-84.367104
33.652248,-84.367104
33.681152,-84.401192
33.693718,-84.500229
33.681328,-84.411522
33.688976,-84.400078
33.69558,-84.527863
33.652431,-84.396278
33.64109,-84.375732
33.664948,-84.418961
33.803047,-84.407753
33.805141,-84.413338
33.793884,-84.393311
33.7369,-84.391853
33.752411,-84.34922
33.982327,-84.341644
33.917973,-84.338135
33.736897,-84.349289
33.7369,-84.391853
33.745556,-84.349213
33.918159,-84.337524
33.754379,-84.378365
33.843887,-84.371025
33.795303,-84.392044
33.744976,-84.390343
33.721405,-84.395103
33.742332,-84.391418
33.817024,-84.361908
33.918823,-84.357941
33.713814,-84.368591
33.76997,-84.34903
33.767731,-84.512749
33.744976,-84.390343
33.712662,-84.439484
33.795303,-84.392044
33.759689,-84.38755
33.620445,-84.47348
33.681293,-84.407715
33.683079,-84.622398
33.610828,-84.486496
33.690125,-84.500153
33.660908,-84.497757
33.591347,-84.502724
33.652252,-84.396339
33.913116,-84.286316
33.722965,-84.502815
33.743271,-84.379326
33.722965,-84.502815
33.74511,-84.389709
33.744976,-84.390343
33.759472,-84.378876
33.920391,-84.314781
33.722115,-84.394592
33.852024,-84.369621
33.8237,-84.351959
33.794971,-84.393013
33.745392,-84.389809
33.748421,-84.385094
33.684116,-84.407883
33.890423,-84.460732
33.908504,-84.429779
33.757103,-84.468964
33.77113,-84.362297
33.810867,-84.47644
33.757103,-84.468964
33.821548,-84.359383
33.732338,-84.380974
33.747608,-84.34922
33.76017,-84.37928
33.745556,-84.349213
33.821323,-84.367523
33.761852,-84.507942
33.765018,-84.493874
33.841213,-84.379105
33.757107,-84.382217
33.773834,-84.354164
33.751057,-84.34922
33.905621,-84.357964
33.744976,-84.390343
33.831833,-84.426376
33.781494,-84.38781
33.764622,-84.492882
33.786896,-84.493134
33.751602,-84.487869
33.744976,-84.390343
33.758179,-84.34922
33.812462,-84.366653
33.894821,-84.464455
33.892258,-84.258324
33.722111,-84.394989
33.764725,-84.492844
33.727161,-84.407944
33.640976,-84.399902
33.690125,-84.500153
33.690125,-84.500153
33.652248,-84.367104
33.89185,-84.259369
33.764622,-84.493027
33.754379,-84.378365
33.744976,-84.390343
33.772301,-84.348999
33.908504,-84.429779
33.912716,-84.424568
33.753635,-84.495628
33.74424,-84.387733
33.754593,-84.402802
33.799385,-84.392067
33.805141,-84.413338
33.752907,-84.493919
33.821548,-84.359383
33.741898,-84.387787
33.857487,-84.348526
33.743267,-84.368134
33.745556,-84.349213
33.798016,-84.390495
33.90234,-84.474014
33.772415,-84.383293
33.775352,-84.4963
33.917927,-84.357941
33.768105,-84.390045
33.702454,-84.403839
33.8923,-84.260597
33.584824,-84.513527
33.584824,-84.513527
33.603745,-84.438477
33.722115,-84.394592
33.753635,-84.495628
33.743267,-84.368134
33.745556,-84.349213
33.749344,-84.497276
33.786896,-84.493134
33.797096,-84.368988
33.77129,-84.390472
33.764622,-84.492882
33.781528,-84.391205
33.848431,-84.374084
33.757103,-84.468964
33.773834,-84.35466
33.785431,-84.383003
33.767815,-84.349037
33.744976,-84.390343
33.754719,-84.415352
33.74649,-84.430565
33.741898,-84.417717
33.769859,-84.381935
33.837074,-84.381424
33.865131,-84.43956
33.744759,-84.334259
33.786648,-84.387817
33.764,-84.384125
33.773823,-84.360985
33.773842,-84.352493
33.822479,-84.357925
33.795303,-84.392044
33.722111,-84.394989
33.744976,-84.390343
33.781532,-84.390869
33.8923,-84.260597
33.759918,-84.379852
33.748379,-84.385201
33.755531,-84.378624
33.752411,-84.34922
33.771275,-84.381874
33.781532,-84.390869
33.768589,-84.389771
33.743267,-84.368134
33.744976,-84.390343
33.797421,-84.393494
33.616844,-84.438622
33.690125,-84.500153
33.901691,-84.473511
33.743328,-84.349243
33.743271,-84.379326
33.901691,-84.473511
33.743271,-84.379326
33.816856,-84.46476
33.764816,-84.493835
33.722965,-84.502815
33.722534,-84.462761
33.7369,-84.391853
33.754379,-84.378365
33.759689,-84.38755
33.765266,-84.385475
33.785904,-84.378212
33.7369,-84.391853
33.791618,-84.391472
33.79686,-84.393341
33.815517,-84.391205
33.74514,-84.398033
33.753784,-84.433357
33.791286,-84.391891
33.764725,-84.492844
33.910946,-84.47831
33.757175,-84.387939
33.852024,-84.369621
33.861198,-84.38044
33.744976,-84.390343
33.76223,-84.382111
33.755421,-84.349197
33.772301,-84.348999
33.766949,-84.387512
33.743267,-84.368134
33.737072,-84.387993
33.754456,-84.382278
33.832031,-84.384903
33.831245,-84.426414
33.819244,-84.361839
33.8923,-84.260597
33.817699,-84.366951
33.817165,-84.362442
33.773842,-84.352493
33.758427,-84.387207
33.825703,-84.360428
33.811954,-84.370361
33.773483,-84.367668
33.681267,-84.406525
33.693611,-84.510857
33.681126,-84.398689
33.618576,-84.436485
33.657558,-84.497765
33.671272,-84.414719
33.681293,-84.407715
33.686428,-84.401886
33.690628,-84.511467
33.916046,-84.406647
33.754379,-84.378365
33.764137,-84.383827
33.799786,-84.392357
33.745556,-84.349213
33.852024,-84.369621
33.764622,-84.493027
33.758362,-84.382195
33.759472,-84.378876
33.78648,-84.391312
33.837002,-84.368073
33.850418,-84.361984
33.767532,-84.382004
33.75985,-84.379074
33.825459,-84.387466
33.846603,-84.38176
33.750942,-84.393005
33.744976,-84.390343
33.791447,-84.391945
33.714314,-84.407906
33.947887,-84.357872
33.741447,-84.417572
33.742832,-84.403595
33.805141,-84.413338
33.895866,-84.252876
33.781528,-84.391205
33.825172,-84.359627
33.821266,-84.454857
33.744976,-84.390343
33.770046,-84.416473
33.752701,-84.486282
33.759918,-84.379852
33.76479,-84.387497
33.764,-84.384125
33.799355,-84.488449
33.850418,-84.361984
33.764252,-84.385918
33.890713,-84.461304
33.696995,-84.404968
33.697193,-84.408165
33.652531,-84.39624
33.744511,-84.399605
33.744511,-84.399605
33.90107,-84.244003
33.864307,-84.479675
33.765114,-84.493896
33.821548,-84.359383
33.767853,-84.389107
33.748348,-84.385292
33.79187,-84.391151
33.890293,-84.460991
33.892895,-84.457756
33.892895,-84.457756
33.795521,-84.393616
33.911575,-84.357521
33.920177,-84.320641
33.796211,-84.393692
33.89185,-84.259369
33.864422,-84.288765
33.89185,-84.259369
33.766376,-84.527321
33.89127,-84.459084
33.632896,-84.400795
33.632759,-84.39978
33.795795,-84.393661
33.914009,-84.351822
33.914009,-84.351822
33.771339,-84.396133
33.74419,-84.387772
33.89185,-84.259369
33.744976,-84.390343
33.772594,-84.379707
33.744976,-84.390343
33.752037,-84.467583
33.818607,-84.388794
33.791706,-84.391083
33.8237,-84.351959
33.7369,-84.391853
33.7225,-84.463013
33.791977,-84.387756
33.830299,-84.339851
33.744976,-84.390343
33.831833,-84.426376
33.743267,-84.368134
33.781532,-84.390869
33.762085,-84.381996
33.754593,-84.402802
33.88715,-84.365135
33.771275,-84.381874
33.792351,-84.391418
33.796211,-84.393692
33.911934,-84.357536
33.722176,-84.407852
33.753635,-84.495628
33.782616,-84.380165
33.746696,-84.368095
33.619968,-84.4869
33.61681,-84.486496
33.757103,-84.468964
33.864307,-84.479675
33.703388,-84.408066
33.746719,-84.387955
33.821548,-84.359383
33.730488,-84.392654
33.8237,-84.351959
33.848824,-84.431076
33.754738,-84.417587
33.739838,-84.328239
33.744976,-84.390343
33.760162,-84.379272
33.848824,-84.431076
33.90107,-84.244003
33.815723,-84.334808
33.796211,-84.393692
33.821548,-84.359383
33.846313,-84.368347
33.853935,-84.358208
33.831234,-84.368042
33.742535,-84.368134
33.744976,-84.390343
33.722115,-84.394592
33.754639,-84.405479
33.754379,-84.378365
33.850418,-84.361984
33.720242,-84.480431
33.724403,-84.40789
33.848442,-84.374115
33.750565,-84.447006
33.757175,-84.387939
33.820637,-84.367554
33.798077,-84.393204
33.808521,-84.377617
33.704399,-84.349663
33.852024,-84.369621
33.76495,-84.349205
33.792358,-84.386269
33.765018,-84.493874
33.769859,-84.381935
33.71106,-84.446564
33.685493,-84.408218
33.803047,-84.407753
33.757103,-84.468964
33.739838,-84.328239
33.864422,-84.288765
33.901703,-84.475098
33.911575,-84.357521
33.754379,-84.3787
33.771088,-84.349007
33.758179,-84.34922
33.919117,-84.335197
33.757103,-84.468964
33.786709,-84.391312
33.754593,-84.402802
33.77129,-84.390472
33.8237,-84.351959
33.764751,-84.492905
33.799541,-84.367844
33.773445,-84.367088
33.744976,-84.390343
33.743835,-84.390823
33.764751,-84.492905
33.745163,-84.397919
33.754398,-84.48185
33.827957,-84.367264
33.847694,-84.42952
33.652248,-84.367104
33.693237,-84.402954
33.690125,-84.500153
33.743656,-84.36412
33.743267,-84.368134
33.832123,-84.335274
33.908504,-84.429779
33.762222,-84.387512
33.771179,-84.372787
33.786896,-84.493134
33.74297,-84.366127
33.876255,-84.380234
33.856861,-84.246948
33.761353,-84.372009
33.81131,-84.372314
33.882172,-84.269974
33.753532,-84.349197
33.743267,-84.368134
33.811745,-84.36676
33.753853,-84.401505
33.804775,-84.393608
33.872986,-84.381042
33.774708,-84.345055
33.861092,-84.435951
33.861198,-84.38044
33.920174,-84.323517
33.892895,-84.457756
33.727161,-84.407944
33.718304,-84.36853
33.632896,-84.400795
33.632088,-84.388069
33.677799,-84.397842
33.765018,-84.493874
33.744976,-84.390343
33.750885,-84.444901
33.722965,-84.502815
33.753635,-84.495628
33.722965,-84.502815
33.760162,-84.379272
33.803047,-84.407753
33.722115,-84.394592
33.8237,-84.351959
33.825172,-84.359627
33.8237,-84.351959
33.821548,-84.359383
33.771278,-84.38343
33.808521,-84.377617
33.770039,-84.417397
33.799355,-84.488449
33.722015,-84.395058
33.747608,-84.34922
33.796505,-84.490112
33.910637,-84.368683
33.765018,-84.493874
33.8237,-84.351959
33.816856,-84.46476
33.774712,-84.381554
33.821152,-84.454071
33.7369,-84.391853
33.833858,-84.331963
33.743366,-84.391655
33.744976,-84.390343
33.771278,-84.38942
33.825172,-84.359627
33.805141,-84.413338
33.920235,-84.308189
33.766266,-84.526924
33.808521,-84.377617
33.766258,-84.526894
33.799355,-84.488449
33.681126,-84.398689
33.696007,-84.535194
33.681126,-84.398689
33.765018,-84.493874
33.913116,-84.286316
33.743271,-84.379326
33.768211,-84.389969
33.919094,-84.357735
33.754665,-84.378319
33.786896,-84.493134
33.90107,-84.244003
33.699425,-84.457336
33.722115,-84.394592
33.764416,-84.492836
33.805954,-84.381935
33.799507,-84.391891
33.908504,-84.429779
33.749592,-84.38279
33.632088,-84.388069
33.652248,-84.367104
33.796211,-84.393692
33.764057,-84.384132
33.765018,-84.493874
33.765018,-84.493874
33.892342,-84.259995
33.786736,-84.391312
33.8923,-84.260597
33.681328,-84.411522
33.760895,-84.382156
33.821548,-84.359383
33.786594,-84.383141
33.837074,-84.381424
33.742832,-84.403595
33.848824,-84.431076
33.81588,-84.366615
33.743271,-84.379326
33.743767,-84.378357
33.786648,-84.387817
33.851486,-84.43055
33.753635,-84.495628
33.721428,-84.495941
33.842773,-84.37899
33.848461,-84.374146
33.839886,-84.31279
33.741898,-84.387787
33.771191,-84.371773
33.757103,-84.468964
33.773842,-84.352493
33.786709,-84.391312
33.773792,-84.370598
33.805141,-84.413338
33.84063,-84.376534
33.933002,-84.357956
33.823006,-84.357086
33.786678,-84.390862
33.840248,-84.379478
33.808521,-84.377617
33.743267,-84.368134
33.861485,-84.380402
33.768059,-84.441032
33.845558,-84.37233
33.753635,-84.495628
33.799187,-84.367851
33.76495,-84.349205
33.848824,-84.431076
33.662674,-84.42485
33.651379,-84.367775
33.787815,-84.494438
33.832123,-84.335274
33.75985,-84.379074
33.982327,-84.341644
33.832123,-84.335274
33.821548,-84.359383
33.848652,-84.366371
33.745556,-84.349213
33.773914,-84.337135
33.878784,-84.272743
33.741852,-84.391594
33.825825,-84.367142
33.848778,-84.374565
33.769859,-84.381935
33.765907,-84.386055
33.774712,-84.381554
33.796211,-84.393692
33.8923,-84.260597
33.786594,-84.383141
33.848946,-84.364655
33.786896,-84.493134
33.771286,-84.390045
33.770058,-84.403206
33.789665,-84.387779
33.852024,-84.369621
33.751446,-84.446114
33.773445,-84.367088
33.786648,-84.387817
33.798077,-84.393204
33.836117,-84.326401
33.795303,-84.392044
33.791447,-84.391945
33.737808,-84.408157
33.810719,-84.47744
33.89341,-84.262871
33.7369,-84.391853
33.916046,-84.406647
33.89185,-84.259369
33.65292,-84.396118
33.681293,-84.407715
33.65213,-84.396385
33.69809,-84.429482
33.797188,-84.39357
33.765018,-84.493874
33.744976,-84.390343
33.786896,-84.493134
33.765018,-84.493874
33.885178,-84.45723
33.753635,-84.495628
33.742004,-84.391548
33.88435,-84.469879
33.765564,-84.382034
33.748257,-84.384811
33.857929,-84.381378
33.786896,-84.493134
33.722965,-84.502815
33.732162,-84.368279
33.77383,-84.358757
33.885727,-84.468346
33.895256,-84.263733
33.781494,-84.38781
33.848946,-84.364655
33.745636,-84.389488
33.852024,-84.369621
33.80962,-84.393028
33.786896,-84.493134
33.831833,-84.426376
33.754379,-84.3787
33.837002,-84.368073
33.750694,-84.446167
33.847034,-84.367859
33.791618,-84.391472
33.755543,-84.382233
33.760132,-84.349258
33.898415,-84.248291
33.696648,-84.412437
33.652248,-84.367104
33.629387,-84.414421
33.692577,-84.490593
33.750488,-84.44416
33.751446,-84.446114
33.933468,-84.357735
33.757103,-84.468964
33.864307,-84.479675
33.745556,-84.349213
33.933468,-84.357735
33.864422,-84.288765
33.775497,-84.496292
33.786709,-84.391312
33.786896,-84.493134
33.753635,-84.495628
33.8237,-84.351959
33.791447,-84.391945
33.819016,-84.361313
33.786896,-84.493134
33.764751,-84.492905
33.791618,-84.391472
33.805141,-84.413338
33.753635,-84.495628
33.852409,-84.380623
33.763763,-84.509506
33.714485,-84.43412
33.747414,-84.376656
33.759335,-84.37207
33.842064,-84.37059
33.771233,-84.377762
33.8237,-84.351959
33.827957,-84.367264
33.738888,-84.368156
33.786896,-84.493134
33.75148,-84.371147
33.752632,-84.384148
33.817699,-84.366951
33.786678,-84.390862
33.767666,-84.388908
33.78857,-84.387794
33.754379,-84.3787
33.652431,-84.396278
33.652248,-84.367104
33.654953,-84.364777
33.629467,-84.489227
33.786896,-84.493134
33.765018,-84.493874
33.787815,-84.494438
33.855812,-84.382629
33.786594,-84.383141
33.767731,-84.512749
33.7369,-84.391853
33.876965,-84.365059
33.982063,-84.341995
33.773842,-84.352493
33.901691,-84.473511
33.897224,-84.469719
33.7369,-84.391853
33.765144,-84.513588
33.760986,-84.387535
33.745304,-84.389465
33.730183,-84.392754
33.744961,-84.398102
33.753963,-84.496422
33.764988,-84.515862
33.718285,-84.425163
33.754379,-84.378365
33.764622,-84.493027
33.741852,-84.391502
33.771065,-84.351303
33.84613,-84.427765
33.7369,-84.391853
33.852024,-84.369621
33.899273,-84.47113
33.799404,-84.48848
33.771275,-84.388817
33.811638,-84.36676
33.879173,-84.451218
33.771286,-84.390045
33.758179,-84.34922
33.754738,-84.417587
33.754593,-84.402802
33.823006,-84.357086
33.853611,-84.359573
33.800697,-84.389168
33.808758,-84.37812
33.722115,-84.394592
33.908504,-84.429779
33.616844,-84.438622
33.690125,-84.500153
33.675739,-84.408485
33.619968,-84.4869
33.722115,-84.394592
33.744373,-84.390976
33.753735,-84.432053
33.764725,-84.492844
33.831833,-84.426376
33.796211,-84.393692
33.821548,-84.359383
33.786896,-84.493134
33.864307,-84.479675
33.864307,-84.479675
33.748455,-84.385002
33.795162,-84.393532
33.771385,-84.390472
33.90107,-84.244003
33.911575,-84.357521
33.74828,-84.385468
33.722115,-84.394592
33.690125,-84.500153
33.766376,-84.527321
33.766376,-84.527321
33.766376,-84.527321
33.743271,-84.379326
33.821548,-84.359383
33.878784,-84.272743
33.753635,-84.495628
33.758179,-84.34922
33.745556,-84.349213
33.77092,-84.390503
33.77092,-84.390503
33.796211,-84.393692
33.765125,-84.513863
33.786396,-84.492256
33.82066,-84.360085
33.714314,-84.407906
33.819656,-84.388504
33.787815,-84.494438
33.764725,-84.492844
33.744976,-84.390343
33.893482,-84.256676
33.771088,-84.349007
33.770023,-84.404617
33.82061,-84.45118
33.753635,-84.495628
33.906689,-84.431831
33.823006,-84.357086
33.83363,-84.383209
33.765862,-84.511086
33.743473,-84.378967
33.750923,-84.444168
33.764751,-84.492905
33.704399,-84.349663
33.791958,-84.391464
33.851803,-84.360794
33.743267,-84.368134
33.810902,-84.475967
33.741852,-84.391502
33.759918,-84.379852
33.817699,-84.366951
33.799355,-84.488449
33.759487,-84.50531
33.764,-84.384125
33.720001,-84.3685
33.808048,-84.480743
33.747856,-84.38636
33.754593,-84.402802
33.825825,-84.367142
33.681328,-84.411522
33.681126,-84.398689
33.752903,-84.493919
33.820671,-84.360977
33.832123,-84.335274
33.831833,-84.426376
33.864868,-84.439674
33.722115,-84.394592
33.741047,-84.408279
33.982327,-84.341644
33.699207,-84.408089
33.73494,-84.387886
33.759689,-84.38755
33.827957,-84.367264
33.765018,-84.493874
33.808392,-84.393539
33.753635,-84.495628
33.751087,-84.444176
33.773575,-84.363686
33.751465,-84.385368
33.796211,-84.393692
33.743401,-84.358208
33.750454,-84.496849
33.745556,-84.349213
33.796719,-84.387939
33.798912,-84.391708
33.744976,-84.390343
33.919872,-84.357941
33.75985,-84.379074
33.881222,-84.453125
33.797096,-84.368988
33.749023,-84.369659
33.970238,-84.347916
33.878784,-84.272743
33.754314,-84.372139
33.76495,-84.349205
33.753635,-84.495628
33.799786,-84.392357
33.652248,-84.367104
33.681293,-84.407715
33.908504,-84.429779
33.821548,-84.359383
33.913116,-84.286316
33.743111,-84.387787
33.799355,-84.488449
33.821548,-84.359383
33.899879,-84.471825
33.771286,-84.390045
33.85989,-84.481255
33.870274,-84.381065
33.723125,-84.506012
33.750488,-84.44416
33.831833,-84.426376
33.796211,-84.393692
33.754379,-84.378365
33.764622,-84.493027
33.773827,-84.362358
33.848946,-84.364655
33.81094,-84.392471
33.793316,-84.387756
33.773823,-84.360985
33.820637,-84.367554
33.864422,-84.288765
33.758362,-84.382195
33.902943,-84.240967
33.902916,-84.274139
33.714333,-84.415092
33.741447,-84.417572
33.748383,-84.385193
33.739391,-84.349274
33.743267,-84.368134
33.765862,-84.511086
33.799187,-84.367851
33.749847,-84.393875
33.737072,-84.387993
33.764,-84.384125
33.819969,-84.360664
33.753784,-84.433357
33.846313,-84.368347
33.780159,-84.387299
33.742832,-84.403595
33.750271,-84.45681
33.890293,-84.460991
33.765678,-84.385445
33.896862,-84.250877
33.75124,-84.380791
33.822266,-84.359215
33.755543,-84.382233
33.744976,-84.390343
33.744976,-84.390343
33.690125,-84.500153
33.620502,-84.478172
33.632343,-84.396294
33.685352,-84.307999
33.690125,-84.500153
33.652248,-84.367104
33.908504,-84.429779
33.8237,-84.351959
33.744976,-84.390343
33.909725,-84.42778
33.754379,-84.3787
33.753635,-84.495628
33.711563,-84.443718
33.77383,-84.348961
33.821323,-84.367523
33.852024,-84.369621
33.8237,-84.351959
33.771286,-84.390045
33.722534,-84.462761
33.775162,-84.341553
33.753532,-84.349197
33.749847,-84.393875
33.982327,-84.341644
33.754929,-84.389275
33.854336,-84.382645
33.816216,-84.39035
33.851471,-84.361221
33.74649,-84.430565
33.722176,-84.407852
33.722111,-84.394989
33.744976,-84.390343
33.85334,-84.381569
33.81385,-84.468491
33.740723,-84.510345
33.863422,-84.440086
33.878784,-84.272743
33.76548,-84.522751
33.765862,-84.511086
33.770058,-84.403206
33.704399,-84.349663
33.737808,-84.408157
33.791618,-84.391472
33.820099,-84.361244
33.848465,-84.374153
33.753704,-84.390282
33.75095,-84.444679
33.901184,-84.474434
33.743267,-84.368134
33.783386,-84.495667
33.753853,-84.401505
33.771179,-84.372787
33.77383,-84.358757
33.656479,-84.497551
33.696903,-84.404984
33.680908,-84.411652
33.688976,-84.400078
33.793625,-84.392815
33.793625,-84.392815
33.917973,-84.338135
33.681026,-84.384308
33.656479,-84.497551
33.754379,-84.3787
33.72691,-84.324097
33.814938,-84.36451
33.745052,-84.389732
33.722176,-84.407852
33.852024,-84.369621
33.616844,-84.438622
33.821548,-84.359383
33.766376,-84.527321
33.796211,-84.393692
33.745052,-84.389732
33.766376,-84.527321
33.889362,-84.460991
33.754379,-84.378365
33.751926,-84.4617
33.831493,-84.385445
33.745945,-84.388634
33.910072,-84.362015
33.732162,-84.368279
33.77129,-84.390472
33.744976,-84.390343
33.757103,-84.468964
33.770023,-84.404617
33.812988,-84.366623
33.781788,-84.38044
33.791447,-84.391945
33.771339,-84.396133
33.848446,-84.374115
33.765095,-84.500336
33.769882,-84.387405
33.850418,-84.361984
33.803047,-84.407753
33.805141,-84.413338
33.751743,-84.466217
33.761139,-84.380882
33.656479,-84.497551
33.629498,-84.455986
33.636292,-84.49218
33.633705,-84.400917
33.913116,-84.286316
33.8237,-84.351959
33.722115,-84.394592
33.852024,-84.369621
33.923996,-84.314796
33.912338,-84.379128
33.908504,-84.429779
33.890293,-84.460991
33.982327,-84.341644
33.8237,-84.351959
33.81094,-84.392471
33.702171,-84.476913
33.74424,-84.387733
33.74424,-84.387733
33.747459,-84.508476
33.825825,-84.367142
33.853611,-84.359573
33.813686,-84.392273
33.712662,-84.439484
33.750183,-84.349205
33.751915,-84.467613
33.75095,-84.444679
33.860584,-84.481186
33.744976,-84.390343
33.771339,-84.396133
33.833157,-84.383698
33.785431,-84.383003
33.745556,-84.349213
33.913116,-84.286316
33.764511,-84.384178
33.753635,-84.495628
33.767666,-84.388908
33.796211,-84.393692
33.817699,-84.366951
33.752468,-84.492889
33.76733,-84.387489
33.816017,-84.363487
33.754379,-84.3787
33.84021,-84.378548
33.77383,-84.358757
33.919094,-84.357735
33.759918,-84.379852
33.837002,-84.368073
33.853611,-84.359573
33.794189,-84.391571
33.681152,-84.401192
33.652248,-84.367104
33.895229,-84.452087
33.919094,-84.357735
33.745083,-84.396164
33.744976,-84.390343
33.759335,-84.37207
33.796211,-84.393692
33.741852,-84.391502
33.789921,-84.387779
33.774181,-84.506279
33.798214,-84.392769
33.757652,-84.372101
33.80962,-84.393028
33.77383,-84.358757
33.798077,-84.393204
33.745556,-84.349213
33.849026,-84.365028
33.864868,-84.439674
33.722176,-84.407852
33.781532,-84.390869
33.754379,-84.378365
33.774742,-84.344536
33.85334,-84.381569
33.744781,-84.349648
33.846313,-84.368347
33.753635,-84.495628
33.771191,-84.371773
33.71574,-84.349358
33.744976,-84.390343
33.919094,-84.357735
33.770058,-84.403206
33.751358,-84.490517
33.776531,-84.384468
33.772415,-84.383293
33.89777,-84.449539
33.771111,-84.364906
33.864838,-84.248848
33.933002,-84.357719
33.843716,-84.371414
33.771278,-84.38343
33.881222,-84.453125
33.780659,-84.390869
33.656479,-84.497551
33.584824,-84.513527
33.789967,-84.391525
33.825172,-84.359627
33.753635,-84.495628
33.805141,-84.413338
33.805141,-84.413338
33.751411,-84.390968
33.745281,-84.349205
33.764545,-84.38575
33.771263,-84.387398
33.722111,-84.394989
33.883507,-84.250565
33.77092,-84.390503
33.752468,-84.492889
33.843887,-84.371025
33.7369,-84.391853
33.770023,-84.404617
33.745163,-84.397919
33.744007,-84.387749
33.737072,-84.387993
33.767532,-84.349037
33.730183,-84.392754
33.764,-84.384125
33.853413,-84.430954
